ကို	0.39279615153337344
က	0.39069152134696333
ပါ	0.2910162357185809
သည်	0.2803367408298256
နေ	0.28027660853878533
မှာ	0.2780637402285027
မ	0.2551653638003608
တွေ	0.2461455201443175
များ	0.2456644618159952
တယ်	0.24286229705351775
တို့	0.2337943475646422
ပြီး	0.23333734215273602
တဲ့	0.22928442573662056
ရ	0.22788935658448586
နဲ့	0.2267708959711365
တာ	0.2242934455802766
ဖြစ်	0.21278412507516536
တော့	0.2075646422128683
သော	0.20505111244738425
၏	0.19832832230907999
ရှိ	0.19758268190018038
မှ	0.19423932651834036
နှင့်	0.19297654840649428
လည်း	0.1909801563439567
တစ်	0.18567648827420324
တွင်	0.17386650631389056
ခဲ့	0.1706434155141311
သူ	0.16667468430547203
လို့	0.1638725195429946
ဆို	0.16186410102224894
လာ	0.16169573060733614
လိုက်	0.1557306073361395
ပဲ	0.15205051112447385
သွား	0.15084786530366806
ကြ	0.14904389657245942
ထား	0.14838244137101622
နိုင်	0.1392904389657246
ရဲ့	0.13568250150330727
၍	0.13452796151533372
ပေး	0.1336019242333133
ရင်	0.12732411304870717
ဘူး	0.1215634395670475
လေး	0.11941070354780517
ကြီး	0.11846061334936861
ဟာ	0.11656043295249549
ပြော	0.11542994588093806
လေ	0.1147083583884546
လား	0.11375826819001804
ထဲ	0.1128562838244137
မယ်	0.11108839446782923
နှစ်	0.10674684305472039
မှု	0.10508719182200842
လို	0.1048346361996392
ပြီ	0.10422128683102826
သို့	0.10232110643415514
အတွက်	0.10050511124473842
ရေး	0.10033674082982562
ခြင်း	0.10021647624774505
လုပ်	0.09645219482862297
ဒီ	0.0952495490078172
ရာ	0.09514131088394467
ဖို့	0.09503307276007215
၌	0.09450390859891762
ခု	0.093541791942273
အောင်	0.08889957907396272
ကာ	0.08855081178592904
ချင်	0.0869152134696332
သာ	0.08651834034876729
ဟုတ်	0.08648226097414312
သည့်	0.08598917618761275
ပြန်	0.08525556223692123
သူ့	0.08407696933253157
ဟု	0.08351172579675285
လဲ	0.08303066746843055
ကောင်း	0.08234515935057125
ပေါ်	0.08066145520144317
သိ	0.0795429945880938
အား	0.0789176187612748
ဦး	0.07873722188815394
လူ	0.07859290438965724
ကျွန်တော်	0.07859290438965724
ယောက်	0.07844858689116055
ကလေး	0.07808779314491882
ဖြင့်	0.07755862898376428
ရောက်	0.07747444377630788
ဘာ	0.07677690920024052
မြန်မာ	0.07651232711966326
စေ	0.07395069152134696
စွာ	0.07328923631990379
ပင်	0.07320505111244738
ရန်	0.07318099819603127
ပေါ့	0.07272399278412507
လျှင်	0.07217077570655442
ရေ	0.0713529765484065
နိုင်ငံ	0.06956103427540589
တောင်	0.06923631990378834
ကြည့်	0.06828622970535177
နော်	0.06826217678893566
မည်	0.06788935658448587
သည့်	0.06784125075165363
